"File","Offset","Pointers","Japanese","English","width","height","lineheight","English","English","English","English"
"opb/PartsDesc.opb","0x40b6","0x1 0xcbc","マイマイ人形マノンの設計図

/c5※製作には「設計図０4＿Ｂ」と
　８００Ｇの資金が必要/c3","Blueprints for Snail Puppet Manon.
/c5* Requires {Blueprint 04_B} and 800G of funds to produce./c3",240,64,16,"Blueprints for the Snail Mech Manon.
/c5* Requires {Blueprint 04_B} and 800 G of funds to produce./c3","Blueprints for Snail Puppet Manon.
/c5* Requires {Blueprint 04_B} and 800 G of funds to produce./c3","マイマイ人形マノンのBlueprint

/c5※製作には「Blueprint 04_B」と
　800Ｇの資金が必要/c3","Blueprints for Snail Puppet Manon.
/c5* Requires {Blueprint 04_B} and 800 G of funds to produce./c3"
"opb/PartsDesc.opb","0x4111","0x1 0xcc0","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x41a6","0x1 0xccc","設計図０5＿Ａ","Blueprint 05_A",102,14,14,"Blueprint 05_A","Blueprint 05_A","Blueprint 05_A","Blueprint 05_A"
"opb/PartsDesc.opb","0x41b5","0x1 0xcd0","人形船タイタス号の設計図

/c5※製作には「設計図０5＿Ｂ」と
　１０００Ｇの資金が必要/c3","Blueprints for Puppet Ship S.S. Titus.
/c5* Requires {Blueprint 05_B} and 1000G of funds to produce./c3",240,64,16,"Blueprints for the Ship Mech S.S. Titus.
/c5* Requires {Blueprint 05_B} and 1000 G of funds to produce./c3","Blueprints for Puppet Ship S.S. Titus.
/c5* Requires {Blueprint 05_B} and 1000 G of funds to produce./c3","人形船タイタス号のBlueprint

/c5※製作には「Blueprint 05_B」と
　1000Ｇの資金が必要/c3","Blueprints for Puppet Ship S.S. Titus.
/c5* Requires {Blueprint 05_B} and 1000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x4210","0x1 0xcd4","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x42a5","0x1 0xce0","設計図０６＿Ａ","Blueprint 06_A",102,14,14,"Blueprint 06_A","Blueprint 06_A","Blueprint 06_A","Blueprint 06_A"
"opb/PartsDesc.opb","0x42b4","0x1 0xce4","大砲人形パットンの設計図

/c5※製作には「設計図０６＿Ｂ」と
　１８００Ｇの資金が必要/c3","Blueprints for Artillery Puppet Patton.
/c5* Requires {Blueprint 06_B} and 1800G of funds to produce./c3",240,64,16,"Blueprints for the Artillery Mech Patton.
/c5* Requires {Blueprint 06_B} and 1800 G of funds to produce./c3","Blueprints for Artillery Puppet Patton.
/c5* Requires {Blueprint 06_B} and 1800 G of funds to produce./c3","大砲人形パットンのBlueprint

/c5※製作には「Blueprint 06_B」と
　1800Ｇの資金が必要/c3","Blueprints for Artillery Puppet Patton.
/c5* Requires {Blueprint 06_B} and 1800 G of funds to produce./c3"
"opb/PartsDesc.opb","0x430f","0x1 0xce8","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x43a4","0x1 0xcf4","設計図０７＿Ａ","Blueprint 07_A",102,14,14,"Blueprint 07_A","Blueprint 07_A","Blueprint 07_A","Blueprint 07_A"
"opb/PartsDesc.opb","0x43b3","0x1 0xcf8","核撃人形アトロスの設計図

/c5※製作には「設計図０７＿Ｂ」と
　１００００Ｇの資金が必要/c3","Blueprints for Nuclear Puppet Atros.
/c5* Requires {Blueprint 07_B} and 10000G of funds to produce./c3",240,64,16,"Blueprints for the Nuclear Mech Atros.
/c5* Requires {Blueprint 07_B} and 10000 G of funds to produce./c3","Blueprints for Atomic Puppet Atlos.
/c5* Requires {Blueprint 07_B} and 10000 G of funds to produce./c3","核撃人形アトロスのBlueprint

/c5※製作には「Blueprint 07_B」と
　10000Ｇの資金が必要/c3","Blueprints for Atomic Puppet Atlos.
/c5* Requires {Blueprint 07_B} and 10000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x4410","0x1 0xcfc","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x44a5","0x1 0xd08","設計図０８＿Ａ","Blueprint 08_A",102,14,14,"Blueprint 08_A","Blueprint 08_A","Blueprint 08_A","Blueprint 08_A"
"opb/PartsDesc.opb","0x44b4","0x1 0xd0c","人形風車リルガノの設計図

/c5※製作には「設計図０８＿Ｂ」と
　１７０００Ｇの資金が必要/c3","Blueprints for Puppet Windmill Liligano.
/c5* Requires {Blueprint 08_B} and 17000G of funds to produce./c3",240,64,16,"Blueprints for the Windmill Mech Liligano.
/c5* Requires {Blueprint 08_B} and 17000 G of funds to produce./c3","Blueprints for Puppet Windmill Lilgano.
/c5* Requires {Blueprint 08_B} and 17000 G of funds to produce./c3","人形風車リルガノのBlueprint

/c5※製作には「Blueprint 08_B」と
　17000Ｇの資金が必要/c3","Blueprints for Puppet Windmill Lilgano.
/c5* Requires {Blueprint 08_B} and 17000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x4511","0x1 0xd10","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x45a6","0x1 0xd1c","設計図０９＿Ａ","Blueprint 09_A",102,14,14,"Blueprint 09_A","Blueprint 09_A","Blueprint 09_A","Blueprint 09_A"
"opb/PartsDesc.opb","0x45b5","0x1 0xd20","人形騎士ジェイオンの設計図

/c5※製作には「設計図０９＿Ｂ」と
　１２０００Ｇの資金が必要/c3","Blueprints for Puppet Knight Jeion.
/c5* Requires {Blueprint 09_B} and 12000G of funds to produce./c3",240,64,16,"Blueprints for the Knight Mech Jeion.
/c5* Requires {Blueprint 09_B} and 12000 G of funds to produce./c3","Blueprints for Puppet Knight Jeion.
/c5* Requires {Blueprint 09_B} and 12000 G of funds to produce./c3","人形騎士ジェイオンのBlueprint

/c5※製作には「Blueprint 09_B」と
　12000Ｇの資金が必要/c3","Blueprints for Puppet Knight Jeion.
/c5* Requires {Blueprint 09_B} and 12000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x4614","0x1 0xd24","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
